id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,county_id,msa_id,tract_id,state_id,bg_pop,bg_smoke_risk,bg_pop_risk,bg_fire_risk,bg_overall_risk
541467,101,725,1.81E+11,Monroe,Indiana,Strain Ridge Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541466,200,898,1.81E+11,Monroe,Indiana,Strain Ridge Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541465,2701,2899,1.81E+11,Monroe,Indiana,Pointe Cove Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541464,2700,2898,1.81E+11,Monroe,Indiana,Pointe Cove Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541463,9301,9599,1.81E+11,Monroe,Indiana,S Pointview Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541462,9300,9598,1.81E+11,Monroe,Indiana,S Pointview Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541461,1801,4199,1.81E+11,Monroe,Indiana,Eagle Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541460,1802,4198,1.81E+11,Monroe,Indiana,Eagle Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541459,401,9699,1.81E+11,Monroe,Indiana,S Old State Road 37,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541458,9200,9998,1.81E+11,Monroe,Indiana,S Old State Road 37,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541457,9601,9699,1.81E+11,Monroe,Indiana,S Stillwater Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541456,401,599,1.81E+11,Monroe,Indiana,Depot Hill Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541455,200,898,1.81E+11,Monroe,Indiana,Depot Hill Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541454,9301,9699,1.81E+11,Monroe,Indiana,Harrodsburg Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541453,9300,9698,1.81E+11,Monroe,Indiana,Harrodsburg Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541452,1500,1598,1.81E+11,Monroe,Indiana,Tailwater Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541451,8257,9999,1.81E+11,Monroe,Indiana,S Fairfax Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541450,8834,9998,1.81E+11,Monroe,Indiana,S Fairfax Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541449,9901,9999,1.81E+11,Monroe,Indiana,Samantha Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541448,9500,10298,1.81E+11,Monroe,Indiana,Hanson Cemetery Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541447,3501,3599,1.81E+11,Monroe,Indiana,E Harbor Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541446,3500,3598,1.81E+11,Monroe,Indiana,E Harbor Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541445,3301,3499,1.81E+11,Monroe,Indiana,Mount Ebal Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541444,201,799,1.81E+11,Monroe,Indiana,W Sound Ingram,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541443,700,798,1.81E+11,Monroe,Indiana,W Sound Ingram,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541442,9600,9698,1.81E+11,Monroe,Indiana,Bay Pointe Cir,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541441,9126-43,9126-47,1.81E+11,Monroe,Indiana,S Lake Ridge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541440,9126-42,9126-46,1.81E+11,Monroe,Indiana,S Lake Ridge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541439,9001,9699,1.81E+11,Monroe,Indiana,S Lake Ridge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541438,900,9698,1.81E+11,Monroe,Indiana,S Lake Ridge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541437,2501,2699,1.81E+11,Monroe,Indiana,E Sailor Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541436,2,798,1.81E+11,Monroe,Indiana,Monroe Dam Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541435,5400,5598,1.81E+11,Monroe,Indiana,Guthrie Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541434,1601,1699,1.81E+11,Monroe,Indiana,E Monroe Dam Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541433,1600,1698,1.81E+11,Monroe,Indiana,E Monroe Dam Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541432,1800,9798,1.81E+11,Monroe,Indiana,E Bay Pointe Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541431,5101,5499,1.81E+11,Monroe,Indiana,Prince Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541430,5100,5498,1.81E+11,Monroe,Indiana,Prince Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541429,601,2799,1.81E+11,Monroe,Indiana,Cross St,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541428,1801,1899,1.81E+11,Monroe,Indiana,E Eagle Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541427,1800,4198,1.81E+11,Monroe,Indiana,E Eagle Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541426,9126-43,9126-47,1.81E+11,Monroe,Indiana,S Pointe Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541425,9126-42,9126-46,1.81E+11,Monroe,Indiana,S Pointe Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541424,9001,9349,1.81E+11,Monroe,Indiana,S Pointe Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541423,900,9198,1.81E+11,Monroe,Indiana,S Pointe Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541422,9501,9599,1.81E+11,Monroe,Indiana,Bennett Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541421,9200,9998,1.81E+11,Monroe,Indiana,Bennett Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541420,3379,3499,1.81E+11,Monroe,Indiana,E Mount Ebal Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541419,3401,3799,1.81E+11,Monroe,Indiana,Cleve Butcher Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541418,9901,9999,1.81E+11,Monroe,Indiana,St Andrews Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541417,9900,9998,1.81E+11,Monroe,Indiana,St Andrews Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541416,8801,8899,1.81E+11,Monroe,Indiana,Morrison Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541415,8800,8898,1.81E+11,Monroe,Indiana,Morrison Ct,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541414,8713,9599,1.81E+11,Monroe,Indiana,S Strain Ridge Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541413,2,8690,1.81E+11,Monroe,Indiana,S Strain Ridge Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541412,4701,5799,1.81E+11,Monroe,Indiana,E Guthrie Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541411,4700,5798,1.81E+11,Monroe,Indiana,E Guthrie Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541410,9101,9499,1.81E+11,Monroe,Indiana,S Pointe Retreat Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541409,9100,9498,1.81E+11,Monroe,Indiana,S Pointe Retreat Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541408,9201,9499,1.81E+11,Monroe,Indiana,S Bennett Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541407,9200,9498,1.81E+11,Monroe,Indiana,S Bennett Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541406,101,799,1.81E+11,Monroe,Indiana,W Hobart Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541405,9001,9999,1.81E+11,Monroe,Indiana,Green Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541404,9000,9998,1.81E+11,Monroe,Indiana,Green Ridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541403,9101,9199,1.81E+11,Monroe,Indiana,Front Nine Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541402,9100,9198,1.81E+11,Monroe,Indiana,Front Nine Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541401,9701,9999,1.81E+11,Monroe,Indiana,Tailwater Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541400,9700,9998,1.81E+11,Monroe,Indiana,Tailwater Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541399,9203,9673,1.81E+11,Monroe,Indiana,S Gore Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541398,9386,9998,1.81E+11,Monroe,Indiana,S Gore Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541397,8201,9999,1.81E+11,Monroe,Indiana,Salem Pike Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541396,8834,9998,1.81E+11,Monroe,Indiana,Salem Pike Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541395,1801,2099,1.81E+11,Monroe,Indiana,Waters Edge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541394,1800,2098,1.81E+11,Monroe,Indiana,Waters Edge Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541393,9701,9899,1.81E+11,Monroe,Indiana,Harbour Pointe Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541392,9700,9898,1.81E+11,Monroe,Indiana,Harbour Pointe Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541391,1501,3499,1.81E+11,Monroe,Indiana,E Pointe Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541390,1500,3498,1.81E+11,Monroe,Indiana,E Pointe Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541389,201,799,1.81E+11,Monroe,Indiana,Co Rd 900 N,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541388,700,798,1.81E+11,Monroe,Indiana,Co Rd 900 N,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541387,201,299,1.81E+11,Monroe,Indiana,Ingram Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541386,9500,10298,1.81E+11,Monroe,Indiana,Hanson Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541385,501,5399,1.81E+11,Monroe,Indiana,E Stewart Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541384,700,5398,1.81E+11,Monroe,Indiana,E Stewart Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541383,9301,9599,1.81E+11,Monroe,Indiana,S Pointe Lasalles Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541382,9300,9798,1.81E+11,Monroe,Indiana,S Pointe Lasalles Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541381,1501,3499,1.81E+11,Monroe,Indiana,E Pointe Club Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541380,1500,2898,1.81E+11,Monroe,Indiana,E Pointe Club Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541379,9800,10098,1.81E+11,Monroe,Indiana,S Chapel Hill Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541378,1001,5799,1.81E+11,Monroe,Indiana,E Gutherie Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541377,4700,5098,1.81E+11,Monroe,Indiana,E Gutherie Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541376,9601,9999,1.81E+11,Monroe,Indiana,Valley Mission Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541375,9200,9998,1.81E+11,Monroe,Indiana,Valley Mission Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541374,9203,9699,1.81E+11,Monroe,Indiana,S Harrodsburg Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541373,9354,9666,1.81E+11,Monroe,Indiana,S Harrodsburg Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541372,2501,2599,1.81E+11,Monroe,Indiana,E Pedigo Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541371,2600,2698,1.81E+11,Monroe,Indiana,E Pedigo Bay Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541370,601,2799,1.81E+11,Monroe,Indiana,W Popcorn Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541369,201,799,1.81E+11,Monroe,Indiana,E Ingram Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541368,700,798,1.81E+11,Monroe,Indiana,E Ingram Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541367,9101,9899,1.81E+11,Monroe,Indiana,S Harbour Pointe Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541366,9100,9898,1.81E+11,Monroe,Indiana,S Harbour Pointe Dr,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541365,9101,9199,1.81E+11,Monroe,Indiana,Greenridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541364,9100,9198,1.81E+11,Monroe,Indiana,Greenridge Ln,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
541363,925,2399,1.81E+11,Monroe,Indiana,Popcorn Rd,18105,14020,18105001502,18,92,0.1138989,0.2178683,0.014234,0.1439147
536126,2201,2299,1.81E+11,Monroe,Indiana,W Muller Pkwy (Old W 3rd St),18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536125,2801,2899,1.81E+11,Monroe,Indiana,W Heartwood Ct,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536124,2800,2898,1.81E+11,Monroe,Indiana,W Heartwood Ct,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536123,100,102,1.81E+11,Monroe,Indiana,S Franklin Rd,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536122,2901,2999,1.81E+11,Monroe,Indiana,W Ridge Rd,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536121,2900,2998,1.81E+11,Monroe,Indiana,W Ridge Rd,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536120,2900,2998,1.81E+11,Monroe,Indiana,W Alder Ct,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536119,300,498,1.81E+11,Monroe,Indiana,S Owens Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536118,901,999,1.81E+11,Monroe,Indiana,S Copper Beech Way,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536117,900,998,1.81E+11,Monroe,Indiana,S Copper Beech Way,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536116,400,498,1.81E+11,Monroe,Indiana,S Opportunity Ln,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536115,2800,2898,1.81E+11,Monroe,Indiana,Kelli's Way,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536114,300,898,1.81E+11,Monroe,Indiana,S Cory Ln,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536113,201,2299,1.81E+11,Monroe,Indiana,S Muller Pkwy,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536112,200,598,1.81E+11,Monroe,Indiana,S Muller Pkwy,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536111,1049,1345,1.81E+11,Monroe,Indiana,S Basswood Cir,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536110,900,1214,1.81E+11,Monroe,Indiana,S Basswood Cir,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536109,2201,2999,1.81E+11,Monroe,Indiana,Allare,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536108,256,298,1.81E+11,Monroe,Indiana,S Kimble Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536107,1301,1499,1.81E+11,Monroe,Indiana,S Basswood Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536106,500,1498,1.81E+11,Monroe,Indiana,S Basswood Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536105,301,499,1.81E+11,Monroe,Indiana,W Owens Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536104,400,498,1.81E+11,Monroe,Indiana,W Owens Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536103,2901,2999,1.81E+11,Monroe,Indiana,W Julie''s Way,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536102,101,299,1.81E+11,Monroe,Indiana,S Yancey Ln,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536101,901,1399,1.81E+11,Monroe,Indiana,Basswood Cir N,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536100,900,1398,1.81E+11,Monroe,Indiana,Basswood Cir N,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536099,1101,1499,1.81E+11,Monroe,Indiana,Basswood Cir S,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536098,900,1498,1.81E+11,Monroe,Indiana,Basswood Cir S,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536097,701,8999,1.81E+11,Monroe,Indiana,Greenleaf Ct,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536096,2801,2899,1.81E+11,Monroe,Indiana,Timber's Trl,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536095,2101,3043,1.81E+11,Monroe,Indiana,W 3rd St,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536094,2001,2299,1.81E+11,Monroe,Indiana,Cory Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536093,2000,2098,1.81E+11,Monroe,Indiana,Cory Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536092,300,398,1.81E+11,Monroe,Indiana,Wynndale Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536091,2901,2999,1.81E+11,Monroe,Indiana,Julies Way,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536090,401,599,1.81E+11,Monroe,Indiana,S Wynndale Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536089,400,598,1.81E+11,Monroe,Indiana,S Wynndale Dr,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536088,2300,2966,1.81E+11,Monroe,Indiana,W Bloomfield Rd,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536087,260,298,1.81E+11,Monroe,Indiana,S Johnson Ave,18105,14020,18105000401,18,146,0.6439965,0.1188026,0.2816373,0.6763546
536254,3301,3499,1.81E+11,Monroe,Indiana,Spruce Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536253,3300,3498,1.81E+11,Monroe,Indiana,Spruce Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536252,1657,2099,1.81E+11,Monroe,Indiana,S Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536251,1634,2298,1.81E+11,Monroe,Indiana,S Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536250,1482,1498,1.81E+11,Monroe,Indiana,S Basswood Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536249,2201,3099,1.81E+11,Monroe,Indiana,W Wapehani Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536248,2200,3098,1.81E+11,Monroe,Indiana,W Wapehani Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536247,1601,2299,1.81E+11,Monroe,Indiana,S Oakdale West Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536246,1600,2298,1.81E+11,Monroe,Indiana,S Oakdale West Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536245,1630,1798,1.81E+11,Monroe,Indiana,S Pecan Ln,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536244,1903,2029,1.81E+11,Monroe,Indiana,S Weimer Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536243,1112,2798,1.81E+11,Monroe,Indiana,S Weimer Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536242,1501,1999,1.81E+11,Monroe,Indiana,W Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536241,1500,1898,1.81E+11,Monroe,Indiana,W Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536240,1401,1599,1.81E+11,Monroe,Indiana,S Stone Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536239,1400,1598,1.81E+11,Monroe,Indiana,S Stone Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536238,1501,1999,1.81E+11,Monroe,Indiana,E Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536237,1500,1998,1.81E+11,Monroe,Indiana,E Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536236,2500,3208,1.81E+11,Monroe,Indiana,W Tapp Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536235,1601,1799,1.81E+11,Monroe,Indiana,Birch Ln,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536234,1600,1798,1.81E+11,Monroe,Indiana,Birch Ln,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536233,2801,2841,1.81E+11,Monroe,Indiana,Rex Grossman Blvd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536232,2800,2840,1.81E+11,Monroe,Indiana,Rex Grossman Blvd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536231,2301,2999,1.81E+11,Monroe,Indiana,W Bloomfield Rd,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536230,1501,1899,1.81E+11,Monroe,Indiana,Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
536229,1500,1998,1.81E+11,Monroe,Indiana,Oakdale Dr,18105,14020,18105000402,18,54,0.6305952,0.0851582,0.1794533,0.6033357
535944,301,799,1.81E+11,Monroe,Indiana,S Clifton Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535943,300,798,1.81E+11,Monroe,Indiana,S Clifton Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535942,1301,2099,1.81E+11,Monroe,Indiana,E Atwater Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535941,1400,2098,1.81E+11,Monroe,Indiana,E Atwater Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535940,301,899,1.81E+11,Monroe,Indiana,S Jordan Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535939,301,899,1.81E+11,Monroe,Indiana,S Mitchell St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535938,300,898,1.81E+11,Monroe,Indiana,S Mitchell St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535937,1401,1699,1.81E+11,Monroe,Indiana,E University St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535936,1400,1698,1.81E+11,Monroe,Indiana,E University St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535935,197,999,1.81E+11,Monroe,Indiana,S Rose Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535934,300,998,1.81E+11,Monroe,Indiana,S Rose Ave,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535933,300,898,1.81E+11,Monroe,Indiana,S High St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535932,1301,2099,1.81E+11,Monroe,Indiana,E 2nd St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535931,1400,2098,1.81E+11,Monroe,Indiana,E 2nd St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535930,601,899,1.81E+11,Monroe,Indiana,S Anita St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535929,600,898,1.81E+11,Monroe,Indiana,S Anita St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
535928,1501,2099,1.81E+11,Monroe,Indiana,E 1st St,18105,14020,18105000302,18,70,0.8303576,0.1517588,0.3666667,0.8770859
